place,residue,population,near_nature,near_river,puntos_negros
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Vidrio,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Vidrio,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Vidrio,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
Getafe,Sustancias Químicas Peligrosas y Materiales,180000.0,0.0,0.0,0
